team_name,team_id,place_rank,category,score,percent_judges_certified,name,competition_id,location,state,start_date
groundhog smokers,12690,5,backyard ribs,169.6684,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
lee la q,13504,9,overall,497.6116,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
lee la q,13504,2,backyard chicken,174.2628,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
lee la q,13504,15,backyard pork,163.3828,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
lee la q,13504,13,backyard ribs,159.966,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
puckdaddy's killer q,16828,1,overall,523.3944,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
puckdaddy's killer q,16828,1,backyard chicken,174.2744,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
puckdaddy's killer q,16828,3,backyard pork,171.9772,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
puckdaddy's killer q,16828,1,backyard ribs,177.1428,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
southern style bbq,17116,16,overall,470.1828,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
southern style bbq,17116,16,backyard chicken,153.6572,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
southern style bbq,17116,12,backyard pork,164.5484,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
southern style bbq,17116,16,backyard ribs,151.9772,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
sweet cheeks bbq,17214,4,overall,510.2172,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
sweet cheeks bbq,17214,3,backyard chicken,171.9772,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
sweet cheeks bbq,17214,8,backyard pork,167.4056,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
sweet cheeks bbq,17214,3,backyard ribs,170.8344,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
two brothers bbq,18414,12,overall,496,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
two brothers bbq,18414,6,backyard chicken,168.5828,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
two brothers bbq,18414,10,backyard pork,166.8456,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
two brothers bbq,18414,12,backyard ribs,160.5716,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
dixie pigs & chick's bbq team,19877,8,overall,498.7544,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
dixie pigs & chick's bbq team,19877,9,backyard chicken,166.8344,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
dixie pigs & chick's bbq team,19877,14,backyard pork,163.9428,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
dixie pigs & chick's bbq team,19877,8,backyard ribs,167.9772,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
redbones bbq,21414,13,overall,491.3948,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
redbones bbq,21414,15,backyard chicken,156.526,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
redbones bbq,21414,4,backyard pork,171.4172,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
redbones bbq,21414,11,backyard ribs,163.4516,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
riblife,22948,14,overall,487.8512,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
riblife,22948,12,backyard chicken,165.68,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
riblife,22948,7,backyard pork,168.514,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
riblife,22948,15,backyard ribs,153.6572,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
holy smokin!!!,23544,6,overall,505.6228,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
holy smokin!!!,23544,5,backyard chicken,169.6912,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
holy smokin!!!,23544,13,backyard pork,163.9544,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
holy smokin!!!,23544,2,backyard ribs,171.9772,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
3 b's,23545,11,overall,497.0856,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
3 b's,23545,14,backyard chicken,161.12,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
3 b's,23545,11,backyard pork,166.8228,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
3 b's,23545,6,backyard ribs,169.1428,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
carlee que,23546,15,overall,482.11400000000003,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
carlee que,23546,11,backyard chicken,166.2284,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
carlee que,23546,16,backyard pork,161.12,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
carlee que,23546,14,backyard ribs,154.7656,100,34th Annual American Royal World Series of Barbecue Open,4335,"Kansas City, MO",MO,2013-10-03
pitt smokers,8614,2,overall,341.074,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
pitt smokers,8614,2,chicken,171.4056,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
pitt smokers,8614,4,pork ribs,169.6684,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
pitt smokers,8614,5,chix wings,168,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
pitt smokers,8614,7,hamburger,164.56,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
pitt smokers,8614,8,steak,165.7144,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
sudden sam's bbq,13123,5,overall,336.5828,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
sudden sam's bbq,13123,6,chicken,164,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
sudden sam's bbq,13123,2,pork ribs,172.5828,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
sudden sam's bbq,13123,7,chix wings,165.68,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
sudden sam's bbq,13123,3,dessert,177.1772,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
sudden sam's bbq,13123,9,hamburger,163.9772,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
sudden sam's bbq,13123,1,steak,178.32,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
double barrel bbq'd,21009,8,overall,330.8,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
double barrel bbq'd,21009,4,chicken,167.9772,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
double barrel bbq'd,21009,8,pork ribs,162.8228,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
double barrel bbq'd,21009,11,chix wings,155.9656,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
double barrel bbq'd,21009,2,hamburger,176.56,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
double barrel bbq'd,21009,6,steak,167.3828,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
condition one bbq,22469,10,overall,322.8572,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
condition one bbq,22469,10,chicken,162.88,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
condition one bbq,22469,9,pork ribs,159.9772,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
condition one bbq,22469,9,chix wings,162.2972,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
condition one bbq,22469,4,dessert,175.4628,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
condition one bbq,22469,3,hamburger,174.2628,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
condition one bbq,22469,4,steak,170.32,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
roro's smokehouse bbq,23547,1,overall,344.5484,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
roro's smokehouse bbq,23547,1,chicken,174.2856,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
roro's smokehouse bbq,23547,3,pork ribs,170.2628,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
roro's smokehouse bbq,23547,1,chix wings,180,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
roro's smokehouse bbq,23547,5,dessert,165.0856,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
roro's smokehouse bbq,23547,1,hamburger,177.1772,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
roro's smokehouse bbq,23547,2,steak,173.1428,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
power 1 bbq,23548,3,overall,340.5144,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
power 1 bbq,23548,8,chicken,163.9544,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
power 1 bbq,23548,1,pork ribs,176.56,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
power 1 bbq,23548,8,chix wings,165.12,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
power 1 bbq,23548,9,dessert,141.0628,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
power 1 bbq,23548,6,hamburger,166.32,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
power 1 bbq,23548,7,steak,165.7144,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
"lock, stock, and two grilling fellas",23549,4,overall,337.1656,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
"lock, stock, and two grilling fellas",23549,3,chicken,170.8456,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
"lock, stock, and two grilling fellas",23549,7,pork ribs,166.32,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
geo smokers,23550,6,overall,334.8456,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
geo smokers,23550,5,chicken,167.9656,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
geo smokers,23550,6,pork ribs,166.88,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
geo smokers,23550,2,chix wings,177.7372,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
geo smokers,23550,6,dessert,163.4056,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
geo smokers,23550,5,steak,169.68,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
team litebox / jb wayngs backyard bbq,23551,7,overall,331.3944,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
team litebox / jb wayngs backyard bbq,23551,7,chicken,163.9772,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
team litebox / jb wayngs backyard bbq,23551,5,pork ribs,167.4172,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
team litebox / jb wayngs backyard bbq,23551,6,chix wings,166.8228,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
team litebox / jb wayngs backyard bbq,23551,1,dessert,180,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
team litebox / jb wayngs backyard bbq,23551,8,hamburger,164,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
team litebox / jb wayngs backyard bbq,23551,3,steak,171.44,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
swinedotte co bbq,23552,9,overall,323.3488,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
swinedotte co bbq,23552,9,chicken,163.3944,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
swinedotte co bbq,23552,10,pork ribs,159.9544,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
swinedotte co bbq,23552,10,chix wings,158.8116,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
swinedotte co bbq,23552,2,dessert,179.44,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
swinedotte co bbq,23552,5,hamburger,166.8572,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
swinedotte co bbq,23552,9,steak,163.9544,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
gmac bbq,23553,11,overall,317.1204,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
gmac bbq,23553,12,chicken,158.2972,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
gmac bbq,23553,11,pork ribs,158.8232,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
gmac bbq,23553,4,chix wings,170.3088,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
gmac bbq,23553,8,dessert,144.48,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
gmac bbq,23553,4,hamburger,169.1544,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
gmac bbq,23553,10,steak,150.9028,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
ivan of the ozarks bbq rub,23554,12,overall,301.2228,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
ivan of the ozarks bbq rub,23554,11,chicken,158.9028,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
ivan of the ozarks bbq rub,23554,12,pork ribs,142.32,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
ivan of the ozarks bbq rub,23554,3,chix wings,172.0228,100,34th Annual American Royal World Series of Barbecue Invitational,4336,"Kansas City, MO",MO,2013-10-03
