id,kcbs_competition_id,location,start_date
4336,7789,"Overland Park, KS",2018-05-19
4337,7362,"Big Bear Lake, CA",2018-05-25
4338,7529,"Boulder City, NV",2018-05-25
4339,7616,"Branson, MO",2018-05-25
4340,7623,"Oklahoma City, OK",2018-05-25
4341,7824,"Westmont, IL",2018-05-25
4342,7848,"Evans, GA",2018-05-25
4343,7865,"Gettysburg, PA",2018-05-25
4344,7955,"Elizabethtown, KY",2018-05-25
4345,7965,"Gillett, AR",2018-05-25
4346,7584,"North Bend, OR",2018-05-26
4347,7825,"Westmont, IL",2018-05-26
4348,7964,"Estes Park, CO",2018-05-26
4349,7505,"Woodruff, SC",2018-06-01
4350,7556,"Owatonna, MN",2018-06-01
4351,7574,"Claremore, OK",2018-06-01
4352,7583,"Monroe City, MO",2018-06-01
4353,7614,"Huron, SD",2018-06-01
4354,7644,"Levittown, PA",2018-06-01
4355,7653,"Lincoln, IL",2018-06-01
4356,7659,"Kansas City, MO",2018-06-01
4357,7660,"McLouth, KS",2018-06-01
4358,7669,"Shelby, OH",2018-06-01
4359,7722,"Norco, CA",2018-06-01
4360,7771,"Marysville, KS",2018-06-01
4361,7952,"Louisville, KY",2018-06-01
4362,7857,"Uncasville, CT",2018-06-02
4363,7516,"Beardstown, IL",2018-06-08
4364,7544,"Marietta, OH",2018-06-08
4365,7617,"Derby, KS",2018-06-08
4366,7622,"Huntsville, AL",2018-06-08
4367,7633,"Wynne, AR",2018-06-08
4368,7650,"New Castle, DE",2018-06-08
4369,7651,"Kansas City, KS",2018-06-08
4370,7697,"Aurora, CO",2018-06-08
4371,7740,"Mankato, MN",2018-06-08
4372,7878,"Montello, WI",2018-06-08
4373,7966,"Harrodsburg, KY",2018-06-08
4374,7635,"Okauchee, WI",2018-06-09
4375,7741,"Mankato, MN",2018-06-09
4376,7855,"Upper Marlboro, MD",2018-06-09
4377,7939,"Hancock, NH",2018-06-09
4378,7967,"Morton Grove, IL",2018-06-09
4379,7424,"Holdrege, NE",2018-06-15
4380,7444,"Weston, WV",2018-06-15
4381,7467,"White House, TN",2018-06-15
4382,7473,"Hartford, CT",2018-06-15
4383,7512,"Barbourville, KY",2018-06-15
4384,7527,"Apex, NC",2018-06-15
4385,7594,"Kansas City, KS",2018-06-15
4386,7639,"Kewanee, IL",2018-06-15
4387,7674,"Hernado, MS",2018-06-15
4388,7695,"Frisco, CO",2018-06-15
4389,7776,"State Center, IA",2018-06-15
4390,7891,"Miles City, MT",2018-06-15
4391,7466,"North Wilkesboro, NC",2018-06-16
4392,7876,"Cottage Grove, WI",2018-06-16
4393,7920,"Knoxville, TN",2018-06-16
4394,7797,"Kansas City, MO",2018-06-17
4395,7489,"LaCrosse, WI",2018-06-22
4396,7490,"LaCrosse, WI",2018-06-22
4397,7495,"Maryville, TN",2018-06-22
4398,7510,"Belvidere, IL",2018-06-22
4399,7608,"Santa Clara, CA",2018-06-22
4400,7636,"Sioux City, IA",2018-06-22
4401,7638,"Leadville, CO",2018-06-22
4402,7667,"Auburn Hills, MI",2018-06-22
4403,7726,"Artesia, NM",2018-06-22
4404,7748,"Covington, VA",2018-06-22
4405,7959,"Lenexa, KS",2018-06-22
4406,7523,"Belvidere, IL",2018-06-23
4407,7558,"Absarokee, MT",2018-06-23
4408,7727,"Artesia, NM",2018-06-23
4409,7821,"Galway, NY",2018-06-23
4410,7868,"Washington, DC",2018-06-23
4411,7536,"Elkmont, AL",2018-06-29
4412,7657,"Delta, PA",2018-06-29
4413,7884,"Hilliard, OH",2018-06-29
4414,7893,"Willard, MO",2018-06-29
4415,8023,"Ogden, UT",2018-06-29
4416,7866,"Minonk, IL",2018-06-30
4417,7446,"East Liverpool, OH",2018-07-06
4418,7475,"Lake Placid, NY",2018-07-06
4419,7647,"Petaluma, CA",2018-07-06
4420,7791,"Warrensburg, MO",2018-07-06
4421,7990,"Rodney, IA",2018-07-06
4422,7440,"Greenwood, SC",2018-07-12
4423,7477,"Green Bay, WI",2018-07-13
4424,7589,"Jamestown, TN",2018-07-13
4425,7627,"Clayton, CA",2018-07-13
4426,7678,"Kettering, OH",2018-07-13
4427,7720,"Fort Smith, AR",2018-07-13
4428,7744,"Vista, CA",2018-07-13
4429,7858,"Mayetta, KS",2018-07-13
4430,7945,"Cameron, MO",2018-07-13
4431,8012,"Coeur d'' Alene, ID",2018-07-13
4432,8029,"Draper, UT",2018-07-13
4433,7478,"Green Bay, WI",2018-07-14
4434,7590,"Jamestown, TN",2018-07-14
4435,7735,"Johnson City, NY",2018-07-14
4436,8016,"North Wildwood, NJ",2018-07-14
4437,7631,"Waterloo, IA",2018-07-20
4438,7766,"Wise, VA",2018-07-20
4439,7782,"Peoria, IL",2018-07-20
4440,7794,"Watertown, SD",2018-07-20
4441,8004,"Dyersburg , TN",2018-07-20
4442,7609,"Auburn, NY",2018-07-21
4443,7465,"El Reno, OK",2018-07-27
4444,7496,"Spring Grove, PA",2018-07-27
4445,7607,"Effingham, IL",2018-07-27
4446,7661,"Dodge City, KS",2018-07-27
4447,7668,"Leburn, KY",2018-07-27
4448,7703,"Iola, KS",2018-07-27
4449,7738,"Hartselle, Al",2018-07-27
4450,7859,"Fort Collins, CO",2018-07-27
4451,7910,"Lee''s Summit, MO",2018-07-27
4452,7747,"Gilroy, CA",2018-07-28
4453,7781,"WINDSOR, VT",2018-07-28
4454,7537,"Laurie, MO",2018-08-03
4455,7618,"Alamosa, CO",2018-08-03
4456,7716,"Asheboro, NC",2018-08-03
4457,7822,"Cincinnati, OH",2018-08-03
4458,7943,"Westland, MI",2018-08-03
4459,7948,"Macungie, PA",2018-08-03
4460,7863,"Wheatland, MO",2018-08-04
4461,7931,"Warsaw, MO",2018-08-04
4462,8021,"Cincinnati, OH",2018-08-04
4463,7969,"Cambridge, WI",2018-08-05
4464,7280,"Shelbyville, IN",2018-08-10
4465,7598,"McMinnville, TN",2018-08-10
4466,7673,"Glencoe, AL",2018-08-10
4467,7715,"Franklin, NC",2018-08-10
4468,7731,"Winston, MO",2018-08-10
4469,7912,"Bel Air, MD",2018-08-10
4470,8008,"Arlington, NE",2018-08-10
4471,8048,"Springfield, MO",2018-08-10
4472,7798,"Antigo, WI",2018-08-11
4473,7951,"Saco, ME",2018-08-11
4474,8074,"Seward , NE",2018-08-11
4475,7545,"Susanville, CA",2018-08-17
4476,7547,"Worland, WY",2018-08-17
4477,7662,"Cape Girardeau, MO",2018-08-17
4478,7759,"New Paltz, NY",2018-08-17
4479,7772,"Marshall, MN",2018-08-17
4480,7811,"Del Mar, CA",2018-08-17
4481,7867,"Madison, IN",2018-08-17
4482,7882,"Excelsior Springs, MO",2018-08-17
4483,7968,"Crisfield, MD",2018-08-17
4484,7984,"Woodland Park , CO",2018-08-17
4485,8058,"Sault Ste Marie, MI",2018-08-17
4486,8086,"Hattiesburg, MS",2018-08-17
4487,7514,"DuPont, WA",2018-08-18
4488,7757,"Park Ridge, IL",2018-08-18
4489,7860,"McHenry, IL",2018-08-18
4490,7875,"Frostburg, MD",2018-08-18
4491,7930,"Newton, KS",2018-08-19
4492,7670,"Washington Island, WI",2018-08-23
4493,7573,"Alberta Lea, MN",2018-08-24
4494,7630,"Kanab, UT",2018-08-24
4495,7671,"Washington Island, WI",2018-08-24
4496,7713,"Franklin, TN",2018-08-24
4497,7750,"Bozeman, MT",2018-08-24
4498,7762,"Hill City, SD",2018-08-24
4499,7785,"New Holland, PA",2018-08-24
4500,7786,"Brandon, MS",2018-08-24
4501,7806,"Paola, KS",2018-08-24
4502,7856,"Kenosha, WI",2018-08-24
4503,7914,"Lubbock, TX",2018-08-24
4504,7998,"Wendover, NV",2018-08-24
4505,8019,"Kennesaw, GA",2018-08-24
4506,8062,"Fort Payne, AL",2018-08-24
4507,7530,"Wynnewood, PA",2018-08-25
4508,7787,"Brandon, MS",2018-08-25
4509,7988,"Nevada, MO",2018-08-25
4510,8017,"Emmetsburg, IA",2018-08-25
4511,7642,"Lebanon, OH",2018-08-31
4512,7734,"Bedford, TX",2018-08-31
4513,8056,"Ranson, WV",2018-08-31
4514,8057,"Warrens, WI",2018-08-31
4515,8085,"Trussville, AL",2018-08-31
4516,7761,"Omaha, NE",2018-09-01
4517,7916,"Winona, MN",2018-09-01
4518,8060,"Frostproof, FL",2018-09-01
4519,8109,"Westport, CT",2018-09-01
4520,7517,"Mt.Vernon, IN",2018-09-07
4521,7531,"Richmond, VA",2018-09-07
4522,7557,"Butler, MO",2018-09-07
4523,7613,"Vermillion, SD",2018-09-07
4524,7758,"Montello, WI",2018-09-07
4525,7763,"Leavenworth, KS",2018-09-07
4526,7768,"Millington , TN",2018-09-07
4527,7804,"Grand Jct, CO",2018-09-07
4528,7880,"Boise, ID",2018-09-07
4529,7950,"Marshall, IL",2018-09-07
4530,8010,"Batesville, AR",2018-09-07
4531,8061,"Atlanta, GA",2018-09-07
4532,8172,"Mt. Vernon, IN",2018-09-07
4533,7925,"Randolph, VT",2018-09-08
4534,7535,"Salisbury, NC",2018-09-14
4535,7576,"Carrollton, KY",2018-09-14
4536,7664,"Mears, MI",2018-09-14
4537,7665,"Worthington, MN",2018-09-14
4538,7719,"Kearney, MO",2018-09-14
4539,7849,"Oroville, CA",2018-09-14
4540,7874,"Casper, WY",2018-09-14
4541,7937,"Penn Yan , NY",2018-09-14
4542,7947,"San Diego, CA",2018-09-14
4543,7985,"Kansas City, KS",2018-09-14
4544,7989,"Decatur, AL",2018-09-14
4545,7986,"Kansas City, KS",2018-09-15
4546,7559,"Murphysboro, IL",2018-09-21
4547,7580,"Denison, IA",2018-09-21
4548,7694,"Lawrenceville, GA",2018-09-21
4549,7704,"Grand Haven, MI",2018-09-21
4550,7723,"Shawnee, KS",2018-09-21
4551,7749,"Newton, NC",2018-09-21
4552,7784,"Hillsboro, OH",2018-09-21
4553,7793,"Columbia, TN",2018-09-21
4554,7877,"Pikeville, TN",2018-09-21
4555,7929,"Owensboro, KY",2018-09-21
4556,7954,"Columbus, MS",2018-09-21
4557,7997,"Ponca City, OK",2018-09-21
4558,7538,"Bangor, ME",2018-09-22
4559,7672,"Seaside Heights, NJ",2018-09-22
4560,7778,"Kimberling, MO",2018-09-22
4561,7883,"Clarence, NY",2018-09-22
4562,8005,"Blue Island, IL",2018-09-22
4563,7610,"Rock Hill, SC",2018-09-28
4564,7615,"Mason City, IA",2018-09-28
4565,7770,"Lemoyne, PA",2018-09-28
4566,7773,"Fayetteville, AR",2018-09-28
4567,7803,"Wisconsin Dell, WI",2018-09-28
4568,7844,"Gardner, KS",2018-09-28
4569,7921,"Clinton, MO",2018-09-28
4570,7960,"Jonesboro, AR",2018-09-28
4571,7991,"Richmond , VA",2018-09-28
4572,8006,"Glendive, MT",2018-09-28
4573,8014,"Payson, AZ",2018-09-28
4574,7987,"Kincaid, KS",2018-09-29
4575,8059,"New Albany, IN",2018-09-29
4576,8136,"Kansas City, MO",2018-10-02
4577,7640,"Winthrop Harbor, IL",2018-10-05
4578,7663,"Turtle Lake, WI",2018-10-05
4579,7666,"Louisa, VA",2018-10-05
4580,7717,"Greenfield, MA",2018-10-05
4581,7728,"Sheridan, AR",2018-10-05
4582,7737,"Decatur, IL",2018-10-05
4583,7764,"Harrisburg, PA",2018-10-05
4584,7801,"Independence, MO",2018-10-05
4585,7917,"Laurens, SC",2018-10-05
4586,7919,"Springfield, KY",2018-10-05
4587,7932,"Helena, AR",2018-10-05
4588,8015,"Ottumwa, IA",2018-10-05
4589,7641,"Winthrop Harbor, IL",2018-10-06
4590,7938,"Topeka, KS",2018-10-06
4591,7649,"Arthur, IL",2018-10-12
4592,7676,"Centralia, MO",2018-10-12
4593,7751,"Temecula, CA",2018-10-12
4594,7755,"Chelsea, MI",2018-10-12
4595,7783,"Lyons, GA",2018-10-12
4596,7805,"Waxhaw, NC",2018-10-12
4597,7808,"Alton, VA",2018-10-12
4598,7861,"Rocky Mount, NC",2018-10-12
4599,7873,"Desoto, KS",2018-10-12
4600,7926,"Monson, MA",2018-10-12
4601,8030,"Butler, AL",2018-10-12
4602,7756,"Chelsea, MI",2018-10-13
4603,7775,"Muskogee, OK",2018-10-13
4604,7927,"Monson, MA",2018-10-13
4605,7680,"Clarksville, TN",2018-10-19
4606,7739,"Mount Pleasant , TN",2018-10-19
4607,7769,"Harper, KS",2018-10-19
4608,7774,"Nelsonville, OH",2018-10-19
4609,7892,"Munfordville, KY",2018-10-19
4610,7936,"Lenoir, NC",2018-10-19
4611,8007,"Rehoboth Beach, DE",2018-10-19
4612,8009,"Union Grove, WI",2018-10-19
4613,8069,"Westminster, CO",2018-10-19
4614,8149,"Lebanon, MO",2018-10-19
4615,7928,"West Kingston, RI",2018-10-20
4616,8043,"Olivette, MO",2018-10-20
4617,8129,"Garden City, NY",2018-10-20
4618,7710,"Fort Gibson, OK",2018-10-26
4619,7935,"Osawatomie, KS",2018-10-26
4620,8092,"Lynchburg, TN",2018-10-26
4621,8093,"Lynchburg, TN",2018-10-26
4622,7809,"Dallas, TX",2018-10-27
4623,7611,"Currituck, NC",2018-11-02
4624,7886,"Indio, CA",2018-11-02
4625,8142,"Summerville, SC",2018-11-02
4626,8133,"Indio, CA",2018-11-03
4627,7504,"Springfield, MO",2018-11-09
4628,7934,"Concord, NC",2018-11-09
4629,8067,"Concord, NC",2018-11-09
4630,8115,"Kansas City, MO",2018-11-10
4631,7591,"Mt. Pleasant, SC",2018-11-16
4632,8161,"Tuscumbia, AL",2018-11-16
